34,000,STATE,PUDUCHERRY,Total,,302450,1247953,612511,635442,132858,67527,65331,196325,95512,100813,0,0,0,957309,497378,459931,290644,115133,175511,444968,332931,112037,399689,306409,93280,10763,9187,1576,50607,33410,17197,6373,3520,2853,331946,260292,71654,45279,26522,18757,1336,846,490,17784,9384,8400,1519,527,992,24640,15765,8875,35827,21411,14416,1082,689,393,13607,7396,6211,1116,392,724,20022,12934,7088,9452,5111,4341,254,157,97,4177,1988,2189,403,135,268,4618,2831,1787,802985,279580,523405
34,000,STATE,PUDUCHERRY,Rural,335.44,95018,395200,194907,200293,44514,22798,21716,110425,53793,56632,0,0,0,280882,150490,130392,114318,44417,69901,147876,105705,42171,122188,91068,31120,8014,6760,1254,42434,27078,15356,2030,1133,897,69710,56097,13613,25688,14637,11051,983,639,344,15825,8319,7506,673,249,424,8207,5430,2777,19966,11706,8260,777,515,262,12210,6612,5598,485,178,307,6494,4401,2093,5722,2931,2791,206,124,82,3615,1707,1908,188,71,117,1713,1029,684,247324,89202,158122
34,000,STATE,PUDUCHERRY,Urban,154.56,207432,852753,417604,435149,88344,44729,43615,85900,41719,44181,0,0,0,676427,346888,329539,176326,70716,105610,297092,227226,69866,277501,215341,62160,2749,2427,322,8173,6332,1841,4343,2387,1956,262236,204195,58041,19591,11885,7706,353,207,146,1959,1065,894,846,278,568,16433,10335,6098,15861,9705,6156,305,174,131,1397,784,613,631,214,417,13528,8533,4995,3730,2180,1550,48,33,15,562,281,281,215,64,151,2905,1802,1103,555661,190378,365283
34,634,DISTRICT,Yanam,Total,30.00,13812,55626,27301,28325,6204,3230,2974,8427,4100,4327,0,0,0,39274,19919,19355,16352,7382,8970,16760,14047,2713,15373,13233,2140,283,277,6,2956,2501,455,118,88,30,12016,10367,1649,1387,814,573,8,4,4,368,167,201,28,10,18,983,633,350,1171,701,470,6,3,3,323,151,172,22,8,14,820,539,281,216,113,103,2,1,1,45,16,29,6,2,4,163,94,69,38866,13254,25612
34,634,DISTRICT,Yanam,Rural,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,634,DISTRICT,Yanam,Urban,30.00,13812,55626,27301,28325,6204,3230,2974,8427,4100,4327,0,0,0,39274,19919,19355,16352,7382,8970,16760,14047,2713,15373,13233,2140,283,277,6,2956,2501,455,118,88,30,12016,10367,1649,1387,814,573,8,4,4,368,167,201,28,10,18,983,633,350,1171,701,470,6,3,3,323,151,172,22,8,14,820,539,281,216,113,103,2,1,1,45,16,29,6,2,4,163,94,69,38866,13254,25612
34,635,DISTRICT,Puducherry,Total,294.00,231513,950289,468258,482031,99838,50688,49150,152406,74129,78277,0,0,0,726649,380946,345703,223640,87312,136328,348105,256652,91453,315570,237953,77617,8405,7137,1268,38854,24377,14477,5203,2931,2272,263108,203508,59600,32535,18699,13836,988,606,382,13054,6670,6384,1147,434,713,17346,10989,6357,25353,14745,10608,812,497,315,9603,4995,4608,851,318,533,14087,8935,5152,7182,3954,3228,176,109,67,3451,1675,1776,296,116,180,3259,2054,1205,602184,211606,390578
34,635,DISTRICT,Puducherry,Rural,216.74,69497,293080,144769,148311,33003,16896,16107,85624,41680,43944,0,0,0,203781,110274,93507,89299,34495,54804,112480,78598,33882,93536,68214,25322,6247,5245,1002,35087,21668,13419,1491,873,618,50711,40428,10283,18944,10384,8560,701,438,263,11975,6012,5963,501,197,304,5767,3737,2030,14368,8035,6333,568,359,209,8895,4558,4337,372,139,233,4533,2979,1554,4576,2349,2227,133,79,54,3080,1454,1626,129,58,71,1234,758,476,180600,66171,114429
34,635,DISTRICT,Puducherry,Urban,77.26,162016,657209,323489,333720,66835,33792,33043,66782,32449,34333,0,0,0,522868,270672,252196,134341,52817,81524,235625,178054,57571,222034,169739,52295,2158,1892,266,3767,2709,1058,3712,2058,1654,212397,163080,49317,13591,8315,5276,287,168,119,1079,658,421,646,237,409,11579,7252,4327,10985,6710,4275,244,138,106,708,437,271,479,179,300,9554,5956,3598,2606,1605,1001,43,30,13,371,221,150,167,58,109,2025,1296,729,421584,145435,276149
34,636,DISTRICT,Mahe,Total,9.00,7420,41816,19143,22673,4553,2302,2251,144,77,67,0,0,0,36470,16610,19860,5346,2533,2813,11802,9093,2709,10404,8295,2109,23,16,7,57,47,10,60,51,9,10264,8181,2083,1398,798,600,20,9,11,25,13,12,9,5,4,1344,771,573,1233,717,516,19,8,11,22,11,11,8,5,3,1184,693,491,165,81,84,1,1,0,3,2,1,1,0,1,160,78,82,30014,10050,19964
34,636,DISTRICT,Mahe,Rural,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,636,DISTRICT,Mahe,Urban,9.00,7420,41816,19143,22673,4553,2302,2251,144,77,67,0,0,0,36470,16610,19860,5346,2533,2813,11802,9093,2709,10404,8295,2109,23,16,7,57,47,10,60,51,9,10264,8181,2083,1398,798,600,20,9,11,25,13,12,9,5,4,1344,771,573,1233,717,516,19,8,11,22,11,11,8,5,3,1184,693,491,165,81,84,1,1,0,3,2,1,1,0,1,160,78,82,30014,10050,19964
34,637,DISTRICT,Karaikal,Total,157.00,49705,200222,97809,102413,22263,11307,10956,35348,17206,18142,0,0,0,154916,79903,75013,45306,17906,27400,68301,53139,15162,58342,46928,11414,2052,1757,295,8740,6485,2255,992,450,542,46558,38236,8322,9959,6211,3748,320,227,93,4337,2534,1803,335,78,257,4967,3372,1595,8070,5248,2822,245,181,64,3659,2239,1420,235,61,174,3931,2767,1164,1889,963,926,75,46,29,678,295,383,100,17,83,1036,605,431,131921,44670,87251
34,637,DISTRICT,Karaikal,Rural,118.70,25521,102120,50138,51982,11511,5902,5609,24801,12113,12688,0,0,0,77101,40216,36885,25019,9922,15097,35396,27107,8289,28652,22854,5798,1767,1515,252,7347,5410,1937,539,260,279,18999,15669,3330,6744,4253,2491,282,201,81,3850,2307,1543,172,52,120,2440,1693,747,5598,3671,1927,209,156,53,3315,2054,1261,113,39,74,1961,1422,539,1146,582,564,73,45,28,535,253,282,59,13,46,479,271,208,66724,23031,43693
34,637,DISTRICT,Karaikal,Urban,38.30,24184,98102,47671,50431,10752,5405,5347,10547,5093,5454,0,0,0,77815,39687,38128,20287,7984,12303,32905,26032,6873,29690,24074,5616,285,242,43,1393,1075,318,453,190,263,27559,22567,4992,3215,1958,1257,38,26,12,487,227,260,163,26,137,2527,1679,848,2472,1577,895,36,25,11,344,185,159,122,22,100,1970,1345,625,743,381,362,2,1,1,143,42,101,41,4,37,557,334,223,65197,21639,43558
