22,000,STATE,CHHATTISGARH,Total,135192.00,5650724,25545198,12832895,12712303,3661689,1859935,1801754,3274269,1641738,1632531,7822902,3873191,3949711,15379922,8807893,6572029,10165276,4025002,6140274,12180225,7133866,5046359,8241714,5597454,2644260,3038094,2057774,980320,2505999,1390758,1115241,136696,91724,44972,2560925,2057198,503727,3938511,1536412,2402099,966702,366251,600451,2585883,953791,1632092,50935,21632,29303,334991,194738,140253,3177960,1256033,1921927,757656,285664,471992,2134607,803768,1330839,39046,16700,22346,246651,149901,96750,760551,280379,480172,209046,80587,128459,451276,150023,301253,11889,4932,6957,88340,44837,43503,13364973,5699029,7665944
22,000,STATE,CHHATTISGARH,Rural,131810.30,4365568,19607961,9797426,9810535,2924941,1479586,1445355,2511949,1258559,1253390,7231082,3577134,3653948,11008956,6403012,4605944,8599005,3394414,5204591,10063114,5522258,4540856,6365271,4114031,2251240,2957171,1998073,959098,2392521,1324306,1068215,79777,51647,28130,935802,740005,195797,3697843,1408227,2289616,943894,356557,587337,2502299,918942,1583357,42279,17554,24725,209371,115174,94197,2983202,1151107,1832095,739862,277855,462007,2065242,774024,1291218,32239,13458,18781,145859,85770,60089,714641,257120,457521,204032,78702,125330,437057,144918,292139,10040,4096,5944,63512,29404,34108,9544847,4275168,5269679
22,000,STATE,CHHATTISGARH,Urban,3381.70,1285156,5937237,3035469,2901768,736748,380349,356399,762320,383179,379141,591820,296057,295763,4370966,2404881,1966085,1566271,630588,935683,2117111,1611608,505503,1876443,1483423,393020,80923,59701,21222,113478,66452,47026,56919,40077,16842,1625123,1317193,307930,240668,128185,112483,22808,9694,13114,83584,34849,48735,8656,4078,4578,125620,79564,46056,194758,104926,89832,17794,7809,9985,69365,29744,39621,6807,3242,3565,100792,64131,36661,45910,23259,22651,5014,1885,3129,14219,5105,9114,1849,836,1013,24828,15433,9395,3820126,1423861,2396265
22,400,DISTRICT,Koriya,Total,6604.00,153274,658917,334737,324180,95784,48666,47118,54776,27682,27094,304280,152659,151621,397823,229923,167900,261094,104814,156280,307071,185483,121588,173057,129471,43586,70245,50779,19466,27213,16196,11017,2559,1778,781,73040,60718,12322,134014,56012,78002,48253,16960,31293,67435,28090,39345,2271,1053,1218,16055,9909,6146,103782,43869,59913,36792,12349,24443,53520,23058,30462,1635,758,877,11835,7704,4131,30232,12143,18089,11461,4611,6850,13915,5032,8883,636,295,341,4220,2205,2015,351846,149254,202592
22,400,DISTRICT,Koriya,Rural,6291.54,108193,453618,228338,225280,72914,36699,36215,31238,15675,15563,274059,137286,136773,249156,145851,103305,204462,82487,121975,245974,134666,111308,120967,84359,36608,68489,49381,19108,26585,15676,10909,1726,1059,667,24167,18243,5924,125007,50307,74700,46727,16418,30309,64982,26699,38283,1959,867,1092,11339,6323,5016,96236,38984,57252,35496,11852,23644,51364,21781,29583,1393,620,773,7983,4731,3252,28771,11323,17448,11231,4566,6665,13618,4918,8700,566,247,319,3356,1592,1764,207644,93672,113972
22,400,DISTRICT,Koriya,Urban,312.46,45081,205299,106399,98900,22870,11967,10903,23538,12007,11531,30221,15373,14848,148667,84072,64595,56632,22327,34305,61097,50817,10280,52090,45112,6978,1756,1398,358,628,520,108,833,719,114,48873,42475,6398,9007,5705,3302,1526,542,984,2453,1391,1062,312,186,126,4716,3586,1130,7546,4885,2661,1296,497,799,2156,1277,879,242,138,104,3852,2973,879,1461,820,641,230,45,185,297,114,183,70,48,22,864,613,251,144202,55582,88620
22,401,DISTRICT,Surguja,Total,15732.00,526049,2359886,1193129,1166757,380445,193952,186493,115652,58281,57371,1300628,652799,647829,1187941,694686,493255,1171945,498443,673502,1155807,649888,505919,622589,459988,162601,316824,246740,70084,168037,105981,62056,7157,4962,2195,130571,102305,28266,533218,189900,343318,148463,48017,100446,355319,125229,230090,5486,2292,3194,23950,14362,9588,429916,156033,273883,115953,36794,79159,292226,106320,185906,4121,1743,2378,17616,11176,6440,103302,33867,69435,32510,11223,21287,63093,18909,44184,1365,549,816,6334,3186,3148,1204079,543241,660838
22,401,DISTRICT,Surguja,Rural,15574.72,476467,2116965,1067908,1049057,350022,177966,172056,103230,51880,51350,1248135,626923,621212,1008398,596287,412111,1108567,471621,636946,1079652,589384,490268,555416,404474,150942,311705,242494,69211,164969,103823,61146,6030,4086,1944,72712,54071,18641,524236,184910,339326,146672,47438,99234,352495,123913,228582,5208,2116,3092,19861,11443,8418,422363,151875,270488,114328,36267,78061,289763,105178,184585,3908,1598,2310,14364,8832,5532,101873,33035,68838,32344,11171,21173,62732,18735,43997,1300,518,782,5497,2611,2886,1037313,478524,558789
22,401,DISTRICT,Surguja,Urban,157.28,49582,242921,125221,117700,30423,15986,14437,12422,6401,6021,52493,25876,26617,179543,98399,81144,63378,26822,36556,76155,60504,15651,67173,55514,11659,5119,4246,873,3068,2158,910,1127,876,251,57859,48234,9625,8982,4990,3992,1791,579,1212,2824,1316,1508,278,176,102,4089,2919,1170,7553,4158,3395,1625,527,1098,2463,1142,1321,213,145,68,3252,2344,908,1429,832,597,166,52,114,361,174,187,65,31,34,837,575,262,166766,64717,102049
22,402,DISTRICT,Jashpur,Total,5838.00,192570,851669,424747,426922,122266,61744,60522,48844,24317,24527,530378,262731,267647,495415,280656,214759,356254,144091,212163,487360,263645,223715,291349,199035,92314,148091,107457,40634,93151,55100,38051,5035,3257,1778,45072,33221,11851,196011,64610,131401,78775,25070,53705,104407,32754,71653,2518,1058,1460,10311,5728,4583,142890,44505,98385,53872,14678,39194,79628,24723,54905,1899,776,1123,7491,4328,3163,53121,20105,33016,24903,10392,14511,24779,8031,16748,619,282,337,2820,1400,1420,364309,161102,203207
22,402,DISTRICT,Jashpur,Rural,5759.09,176032,775677,386307,389370,112599,56808,55791,42138,21034,21104,501130,248560,252570,439818,250617,189201,335859,135690,200169,460143,243798,216345,270280,182042,88238,145795,105426,40369,91073,53613,37460,4737,3038,1699,28675,19965,8710,189863,61756,128107,77031,24440,52591,102013,31841,70172,2410,983,1427,8409,4492,3917,138835,42374,96461,53199,14380,38819,77798,23941,53857,1818,715,1103,6020,3338,2682,51028,19382,31646,23832,10060,13772,24215,7900,16315,592,268,324,2389,1154,1235,315534,142509,173025
22,402,DISTRICT,Jashpur,Urban,78.91,16538,75992,38440,37552,9667,4936,4731,6706,3283,3423,29248,14171,15077,55597,30039,25558,20395,8401,11994,27217,19847,7370,21069,16993,4076,2296,2031,265,2078,1487,591,298,219,79,16397,13256,3141,6148,2854,3294,1744,630,1114,2394,913,1481,108,75,33,1902,1236,666,4055,2131,1924,673,298,375,1830,782,1048,81,61,20,1471,990,481,2093,723,1370,1071,332,739,564,131,433,27,14,13,431,246,185,48775,18593,30182
