08,000,STATE,RAJASTHAN,Total,342239.00,12711146,68548437,35550997,32997440,10649504,5639176,5010328,12221593,6355564,5866029,9238534,4742943,4495591,38275282,23688412,14586870,30273155,11862585,18410570,29886255,18297076,11589179,21057968,15243537,5814431,9845353,6365757,3479596,2195304,1281039,914265,503067,360510,142557,8514244,7236231,1278013,8828287,3053539,5774748,3773517,1152729,2620788,2744360,851630,1892730,217506,75051,142455,2092904,974129,1118775,7015250,2406685,4608565,2934795,828209,2106586,2264029,708984,1555045,169282,59056,110226,1647144,810436,836708,1813037,646854,1166183,838722,324520,514202,480331,142646,337685,48224,15995,32229,445760,163693,282067,38662182,17253921,21408261
08,000,STATE,RAJASTHAN,Rural,335606.04,9494903,51500352,26641747,24858605,8414883,4446599,3968284,9536963,4958563,4578400,8693123,4454816,4238307,26471786,16904589,9567197,25028566,9737158,15291408,24385233,13775469,10609764,16173343,11069837,5103506,9632800,6213533,3419267,2072869,1192814,880055,275153,190152,85001,4192521,3473338,719183,8211890,2705632,5506258,3725233,1136291,2588942,2661048,820329,1840719,171795,57536,114259,1653814,691476,962338,6491836,2104692,4387144,2894339,814497,2079842,2195711,681793,1513918,132127,44586,87541,1269659,563816,705843,1720054,600940,1119114,830894,321794,509100,465337,138536,326801,39668,12950,26718,384155,127660,256495,27115119,12866278,14248841
08,000,STATE,RAJASTHAN,Urban,6632.96,3216243,17048085,8909250,8138835,2234621,1192577,1042044,2684630,1397001,1287629,545411,288127,257284,11803496,6783823,5019673,5244589,2125427,3119162,5501022,4521607,979415,4884625,4173700,710925,212553,152224,60329,122435,88225,34210,227914,170358,57556,4321723,3762893,558830,616397,347907,268490,48284,16438,31846,83312,31301,52011,45711,17515,28196,439090,282653,156437,523414,301993,221421,40456,13712,26744,68318,27191,41127,37155,14470,22685,377485,246620,130865,92983,45914,47069,7828,2726,5102,14994,4110,10884,8556,3045,5511,61605,36033,25572,11547063,4387643,7159420
08,099,DISTRICT,Ganganagar,Total,10978.00,387511,1969168,1043340,925828,255475,137768,117707,720412,376734,343678,13477,7160,6317,1193343,710908,482435,775825,332432,443393,912672,596320,316352,680563,530627,149936,212811,176800,36011,147697,108235,39462,9736,6484,3252,310319,239108,71211,232109,65693,166416,55486,12887,42599,82741,25068,57673,4054,922,3132,89828,26816,63012,179933,49956,129977,39798,7276,32522,66010,20556,45454,3348,719,2629,70777,21405,49372,52176,15737,36439,15688,5611,10077,16731,4512,12219,706,203,503,19051,5411,13640,1056496,447020,609476
08,099,DISTRICT,Ganganagar,Rural,10879.88,278926,1433736,758269,675467,192461,103551,88910,598772,312908,285864,2989,1639,1350,821372,496935,324437,612364,261334,351030,727092,442402,284690,514731,387503,127228,207750,172255,35495,142257,103853,38404,5340,3247,2093,159384,108148,51236,212361,54899,157462,54911,12702,42209,79560,23901,55659,3286,694,2592,74604,17602,57002,163391,40618,122773,39335,7124,32211,63361,19503,43858,2766,542,2224,57929,13449,44480,48970,14281,34689,15576,5578,9998,16199,4398,11801,520,152,368,16675,4153,12522,706644,315867,390777
08,099,DISTRICT,Ganganagar,Urban,98.12,108585,535432,285071,250361,63014,34217,28797,121640,63826,57814,10488,5521,4967,371971,213973,157998,163461,71098,92363,185580,153918,31662,165832,143124,22708,5061,4545,516,5440,4382,1058,4396,3237,1159,150935,130960,19975,19748,10794,8954,575,185,390,3181,1167,2014,768,228,540,15224,9214,6010,16542,9338,7204,463,152,311,2649,1053,1596,582,177,405,12848,7956,4892,3206,1456,1750,112,33,79,532,114,418,186,51,135,2376,1258,1118,349852,131153,218699
08,100,DISTRICT,Hanumangarh,Total,9656.00,336192,1774692,931184,843508,234226,124740,109486,494189,258352,235837,14289,7578,6711,1034136,624281,409855,740556,306903,433653,835260,512802,322458,642109,461844,180265,302515,214366,88149,116715,81089,35626,9977,6327,3650,212902,160062,52840,193151,50958,142193,67937,14927,53010,50118,15000,35118,3862,888,2974,71234,20143,51091,157523,39474,118049,52429,8899,43530,42676,12832,29844,3181,708,2473,59237,17035,42202,35628,11484,24144,15508,6028,9480,7442,2168,5274,681,180,501,11997,3108,8889,939432,418382,521050
08,100,DISTRICT,Hanumangarh,Rural,9582.26,268362,1424228,746887,677341,190563,101170,89393,435504,227763,207741,5717,3054,2663,802659,490362,312297,621569,256525,365044,719352,416081,303271,538874,371946,166928,297360,209786,87574,110039,75831,34208,6365,3531,2834,125110,82798,42312,180478,44135,136343,67392,14727,52665,47951,14285,33666,3199,665,2534,61936,14458,47478,146841,33521,113320,51948,8734,43214,40980,12222,28758,2655,531,2124,51258,12034,39224,33637,10614,23023,15444,5993,9451,6971,2063,4908,544,134,410,10678,2424,8254,704876,330806,374070
08,100,DISTRICT,Hanumangarh,Urban,73.74,67830,350464,184297,166167,43663,23570,20093,58685,30589,28096,8572,4524,4048,231477,133919,97558,118987,50378,68609,115908,96721,19187,103235,89898,13337,5155,4580,575,6676,5258,1418,3612,2796,816,87792,77264,10528,12673,6823,5850,545,200,345,2167,715,1452,663,223,440,9298,5685,3613,10682,5953,4729,481,165,316,1696,610,1086,526,177,349,7979,5001,2978,1991,870,1121,64,35,29,471,105,366,137,46,91,1319,684,635,234556,87576,146980
08,101,DISTRICT,Bikaner,Total,30239.00,384944,2363937,1240801,1123136,400554,209952,190602,493646,259532,234114,7779,4207,3572,1278801,782399,496402,1085136,458402,626734,986208,640572,345636,752768,557046,195722,375128,244431,130697,54270,37017,17253,19514,14887,4627,303856,260711,43145,233440,83526,149914,124095,36526,87569,49563,18953,30610,6730,1887,4843,53052,26160,26892,189950,66042,123908,98948,26300,72648,43169,16762,26407,5341,1438,3903,42492,21542,20950,43490,17484,26006,25147,10226,14921,6394,2191,4203,1389,449,940,10560,4618,5942,1377729,600229,777500
