29,000,STATE,KARNATAKA,Total,,13357027,61095297,30966657,30128640,7161033,3675291,3485742,10474992,5264545,5210447,4248987,2134754,2114233,40647322,22508471,18138851,20447975,8458186,11989789,27872597,18270116,9602481,23397181,16349837,7047344,6038309,4568505,1469804,5119921,2609098,2510823,695841,353513,342328,11543110,8818721,2724389,4475416,1920279,2555137,542340,185203,357137,2036042,674181,1361861,217386,85470,131916,1679648,975425,704223,3931647,1668094,2263553,474719,159098,315621,1872930,615496,1257434,173605,67193,106412,1410393,826307,584086,543769,252185,291584,67621,26105,41516,163112,58685,104427,43781,18277,25504,269255,149118,120137,33222700,12696541,20526159
29,000,STATE,KARNATAKA,Rural,185783.46,7946657,37469335,18929354,18539981,4517645,2317069,2200576,7495763,3771506,3724257,3429791,1723762,1706029,22649176,12893437,9755739,14820159,6035917,8784242,18502230,11311426,7190804,15060905,10003021,5057884,5824702,4394613,1430089,4795763,2415657,2380106,378691,178311,200380,4061749,3014440,1047309,3441325,1308405,2132920,516228,171064,345164,1941450,631459,1309991,143909,52175,91734,839738,453707,386031,3036548,1140372,1896176,450101,145760,304341,1788696,577507,1211189,114942,40907,74035,682809,376198,306611,404777,168033,236744,66127,25304,40823,152754,53952,98802,28967,11268,17699,156929,77509,79420,18967105,7617928,11349177
29,000,STATE,KARNATAKA,Urban,6007.54,5410370,23625962,12037303,11588659,2643388,1358222,1285166,2979229,1493039,1486190,819196,410992,408204,17998146,9615034,8383112,5627816,2422269,3205547,9370367,6958690,2411677,8336276,6346816,1989460,213607,173892,39715,324158,193441,130717,317150,175202,141948,7481361,5804281,1677080,1034091,611874,422217,26112,14139,11973,94592,42722,51870,73477,33295,40182,839910,521718,318192,895099,527722,367377,24618,13338,11280,84234,37989,46245,58663,26286,32377,727584,450109,277475,138992,84152,54840,1494,801,693,10358,4733,5625,14814,7009,7805,112326,71609,40717,14255595,5078613,9176982
29,555,DISTRICT,Belgaum,Total,13433.00,983854,4779661,2423063,2356598,626269,323761,302508,577418,289096,288322,297198,148673,148525,3052032,1725548,1326484,1727629,697515,1030114,2105668,1372422,733246,1734501,1238010,496491,635257,487717,147540,465995,236735,229260,46305,32769,13536,586944,480789,106155,371167,134412,236755,76723,21467,55256,183522,49246,134276,14037,5553,8484,96885,58146,38739,323449,113202,210247,63012,15962,47050,170385,45255,125130,11284,4616,6668,78768,47369,31399,47718,21210,26508,13711,5505,8206,13137,3991,9146,2753,937,1816,18117,10777,7340,2673993,1050641,1623352
29,555,DISTRICT,Belgaum,Rural,13020.38,719233,3568466,1811094,1757372,487103,251599,235504,448375,225418,222957,253876,127133,126743,2134792,1233802,900990,1433674,577292,856382,1675994,1036706,639288,1355409,932494,422915,613453,469907,143546,440954,222037,218917,29933,20538,9395,271069,220012,51057,320585,104212,216373,74989,20679,54310,175235,46245,128990,10665,4089,6576,59696,33199,26497,281935,88981,192954,61457,15258,46199,163001,42560,120441,8653,3381,5272,48824,27782,21042,38650,15231,23419,13532,5421,8111,12234,3685,8549,2012,708,1304,10872,5417,5455,1892472,774388,1118084
29,555,DISTRICT,Belgaum,Urban,412.62,264621,1211195,611969,599226,139166,72162,67004,129043,63678,65365,43322,21540,21782,917240,491746,425494,293955,120223,173732,429674,335716,93958,379092,305516,73576,21804,17810,3994,25041,14698,10343,16372,12231,4141,315875,260777,55098,50582,30200,20382,1734,788,946,8287,3001,5286,3372,1464,1908,37189,24947,12242,41514,24221,17293,1555,704,851,7384,2695,4689,2631,1235,1396,29944,19587,10357,9068,5979,3089,179,84,95,903,306,597,741,229,512,7245,5360,1885,781521,276253,505268
29,556,DISTRICT,Bagalkot,Total,6552.00,361149,1889752,950111,939641,271908,140551,131357,319149,158135,161014,97203,48470,48733,1113412,641388,472024,776340,308723,467617,818081,511575,306506,676407,455410,220997,186478,145344,41134,223373,104773,118600,35805,23989,11816,230751,181304,49447,141674,56165,85509,9721,4134,5587,79870,23560,56310,8992,3899,5093,43091,24572,18519,126936,50157,76779,8660,3696,4964,74581,22001,52580,7629,3367,4262,36066,21093,14973,14738,6008,8730,1061,438,623,5289,1559,3730,1363,532,831,7025,3479,3546,1071671,438536,633135
29,556,DISTRICT,Bagalkot,Rural,6369.08,242690,1291906,650267,641639,193893,100150,93743,238014,118054,119960,80820,40322,40498,704912,416846,288066,586994,233421,353573,595392,351296,244096,485014,312009,173005,178084,138228,39856,203072,93841,109231,11232,7918,3314,92626,72022,20604,110378,39287,71091,9218,3850,5368,75330,21772,53558,4176,1816,2360,21654,11849,9805,99691,35238,64453,8180,3423,4757,70464,20367,50097,3542,1536,2006,17505,9912,7593,10687,4049,6638,1038,427,611,4866,1405,3461,634,280,354,4149,1937,2212,696514,298971,397543
29,556,DISTRICT,Bagalkot,Urban,182.92,118459,597846,299844,298002,78015,40401,37614,81135,40081,41054,16383,8148,8235,408500,224542,183958,189346,75302,114044,222689,160279,62410,191393,143401,47992,8394,7116,1278,20301,10932,9369,24573,16071,8502,138125,109282,28843,31296,16878,14418,503,284,219,4540,1788,2752,4816,2083,2733,21437,12723,8714,27245,14919,12326,480,273,207,4117,1634,2483,4087,1831,2256,18561,11181,7380,4051,1959,2092,23,11,12,423,154,269,729,252,477,2876,1542,1334,375157,139565,235592
29,557,DISTRICT,Bijapur,Total,10498.00,408806,2177331,1111022,1066309,318406,164856,153550,442773,226440,216333,39314,19912,19402,1248268,730566,517702,929063,380456,548607,927722,580111,347611,760083,508406,251677,247031,188729,58302,260791,123826,136965,17788,11774,6014,234473,184077,50396,167639,71705,95934,15186,6651,8535,90809,29758,61051,7591,3112,4479,54053,32184,21869,147983,62589,85394,13607,5850,7757,82293,26629,55664,6009,2481,3528,46074,27629,18445,19656,9116,10540,1579,801,778,8516,3129,5387,1582,631,951,7979,4555,3424,1249609,530911,718698
29,557,DISTRICT,Bijapur,Rural,10234.53,309751,1675353,857562,817791,251849,130258,121591,364088,186568,177520,31644,16124,15520,894132,538400,355732,781221,319162,462059,760560,454015,306545,622769,400548,222221,240903,183574,57329,250666,118182,132484,12496,8277,4219,118704,90515,28189,137791,53467,84324,14352,6075,8277,86974,28178,58796,5456,2099,3357,31009,17115,13894,121875,46709,75166,12856,5331,7525,78917,25259,53658,4345,1654,2691,25757,14465,11292,15916,6758,9158,1496,744,752,8057,2919,5138,1111,445,666,5252,2650,2602,914793,403547,511246
29,557,DISTRICT,Bijapur,Urban,263.47,99055,501978,253460,248518,66557,34598,31959,78685,39872,38813,7670,3788,3882,354136,192166,161970,147842,61294,86548,167162,126096,41066,137314,107858,29456,6128,5155,973,10125,5644,4481,5292,3497,1795,115769,93562,22207,29848,18238,11610,834,576,258,3835,1580,2255,2135,1013,1122,23044,15069,7975,26108,15880,10228,751,519,232,3376,1370,2006,1664,827,837,20317,13164,7153,3740,2358,1382,83,57,26,459,210,249,471,186,285,2727,1905,822,334816,127364,207452
29,558,DISTRICT,Bidar,Total,5448.00,319937,1703300,870665,832635,224442,115550,108892,399785,204280,195505,235822,119787,116035,1042673,597198,445475,660627,273467,387160,702608,459050,243558,551763,384430,167333,130304,97388,32916,198559,107089,91470,11687,7873,3814,211213,172080,39133,150845,74620,76225,10998,4724,6274,81532,33429,48103,6408,3305,3103,51907,33162,18745,133030,65648,67382,9850,4272,5578,75684,31205,44479,4941,2593,2348,42555,27578,14977,17815,8972,8843,1148,452,696,5848,2224,3624,1467,712,755,9352,5584,3768,1000692,411615,589077
29,558,DISTRICT,Bidar,Rural,5283.27,239979,1277348,651250,626098,168796,86615,82181,330419,168884,161535,214759,109197,105562,739711,430681,309030,537637,220569,317068,566299,353783,212516,437926,293463,144463,127034,94749,32285,190271,102035,88236,8483,5793,2690,112138,90886,21252,128373,60320,68053,10534,4420,6114,78398,31980,46418,4803,2388,2415,34638,21532,13106,114304,53578,60726,9420,3991,5429,72985,29956,43029,3685,1866,1819,28214,17765,10449,14069,6742,7327,1114,429,685,5413,2024,3389,1118,522,596,6424,3767,2657,711049,297467,413582
29,558,DISTRICT,Bidar,Urban,164.73,79958,425952,219415,206537,55646,28935,26711,69366,35396,33970,21063,10590,10473,302962,166517,136445,122990,52898,70092,136309,105267,31042,113837,90967,22870,3270,2639,631,8288,5054,3234,3204,2080,1124,99075,81194,17881,22472,14300,8172,464,304,160,3134,1449,1685,1605,917,688,17269,11630,5639,18726,12070,6656,430,281,149,2699,1249,1450,1256,727,529,14341,9813,4528,3746,2230,1516,34,23,11,435,200,235,349,190,159,2928,1817,1111,289643,114148,175495
29,559,DISTRICT,Raichur,Total,8442.00,363853,1928812,964511,964301,283733,145468,138265,400933,200359,200574,367071,182101,184970,979769,577213,402556,949043,387298,561745,903413,530373,373040,725985,461421,264564,233257,172348,60909,269528,120968,148560,13243,8522,4721,209957,159583,50374,177428,68952,108476,12042,5318,6724,113998,35884,78114,5852,2337,3515,45536,25413,20123,157155,60054,97101,10373,4609,5764,104969,32707,72262,4697,1812,2885,37116,20926,16190,20273,8898,11375,1669,709,960,9029,3177,5852,1155,525,630,8420,4487,3933,1025399,434138,591261
29,559,DISTRICT,Raichur,Rural,8329.59,267585,1438464,717972,720492,219804,112671,107133,313581,156829,156752,334023,165593,168430,659440,399587,259853,779024,318385,460639,726993,401048,325945,575393,346712,228681,225881,166086,59795,255973,114057,141916,9557,6019,3538,83982,60550,23432,151600,54336,97264,11485,4985,6500,109961,34236,75725,4511,1613,2898,25643,13502,12141,134749,47464,87285,9864,4317,5547,101187,31175,70012,3680,1254,2426,20018,10718,9300,16851,6872,9979,1621,668,953,8774,3061,5713,831,359,472,5625,2784,2841,711471,316924,394547
29,559,DISTRICT,Raichur,Urban,112.41,96268,490348,246539,243809,63929,32797,31132,87352,43530,43822,33048,16508,16540,320329,177626,142703,170019,68913,101106,176420,129325,47095,150592,114709,35883,7376,6262,1114,13555,6911,6644,3686,2503,1183,125975,99033,26942,25828,14616,11212,557,333,224,4037,1648,2389,1341,724,617,19893,11911,7982,22406,12590,9816,509,292,217,3782,1532,2250,1017,558,459,17098,10208,6890,3422,2026,1396,48,41,7,255,116,139,324,166,158,2795,1703,1092,313928,117214,196714
