21,ODISHA,000,ODISHA,00000,ODISHA,000000,0000,State - ODISHA,Rural,100,25.44,65.76,8.8,97.29,24.81,63.9,8.58,2.71,0.63,1.87,0.22,37.8,0.25,25.03,5.51,0.18,1.01,10.93,19.15,0.14,6.55,0.24,51.96,1.35,1.58,5,0.09,32.05,1.08,0.1,69.82,0.13,0.81,0.25,28.66,0.28,0.04,1.85,38.61,39.02,12.91,4.81,1.39,1.41,4.11,12.37,16.72,23.21,19.29,21.3,3.01,96.01,2.08,1.92,12.48,75.58,10.19,1.43,0.26,0.06,4,3.47,1.67,18.08,46.79,20.16,2.11,1.95,1.02,0.76,15.95,45.51,38.54,35.55,62.79,0.39,0.1,0.11,1.05,14.08,0.87,7.76,1.42,1.93,1.44,0.22,0.23,0.21,85.92,1.24,84.68,6.54,4.83,88.63,1.43,10.47,88.11,70.62,11.66,10.69,0.83,0.27,3.06,0.21,0.14,2.29,0.24,100,79.32,49.35,29.97,20.44,11.4,9.04,0.24,41.02,10.64,19.37,0.47,2.8,1.53,30.9,1.2,60.03,9.81,0.92,0.49,28.19,36.69,28.1,34.97,29.64,5.33,0.24,000000,100,25.44,65.76,8.8,97.29,24.81,63.9,8.58,2.71,0.63
21,ODISHA,000,ODISHA,00000,ODISHA,000000,0000,State - ODISHA,Total,100,29.53,62.13,8.33,97.36,28.83,60.4,8.13,2.64,0.7,1.74,0.2,33.94,0.37,22.81,5.03,0.21,1.12,12.84,23.51,0.17,6.01,0.26,46.99,1.19,1.56,5.52,0.11,36.68,1.59,0.11,62.39,0.14,0.8,0.39,34.77,1.43,0.08,1.83,36.99,38.16,13.94,5.56,1.73,1.78,4.18,11.9,16.84,23.79,19.13,20.91,3.25,90.35,6.68,2.97,12.69,75.07,10.27,1.58,0.3,0.08,9.98,3.86,2.24,17.3,41.45,19.97,1.82,1.72,0.89,0.78,22.38,42.24,35.38,43.02,55.33,0.35,0.1,0.11,1.08,22.04,2.54,13.61,1.55,2.11,1.38,0.32,0.27,0.25,77.96,1.37,76.59,14.07,5.61,80.31,4.32,14.97,80.7,65,10.17,9.42,1.58,1.11,9.83,0.44,0.15,2.01,0.29,100,81.11,52.59,28.52,18.6,10.27,8.33,0.29,45.04,11.39,26.72,1.4,3.68,1.82,35.63,2.37,61.02,14.5,1.79,2.1,25.48,42.39,26.03,31.3,26.41,4.89,0.28,000000,100,29.53,62.13,8.33,97.36,28.83,60.4,8.13,2.64,0.7
21,ODISHA,000,ODISHA,00000,ODISHA,000000,0000,State - ODISHA,Urban,100,51.54,42.65,5.81,97.78,50.46,41.61,5.71,2.22,1.08,1.05,0.1,13.25,1.02,10.86,2.45,0.38,1.67,23.12,46.92,0.33,3.12,0.31,20.26,0.32,1.42,8.31,0.22,61.54,4.33,0.17,22.46,0.16,0.77,1.13,67.57,7.62,0.28,1.69,28.29,33.57,19.49,9.58,3.57,3.8,4.55,9.41,17.53,26.91,18.28,18.8,4.53,59.96,31.4,8.64,13.79,72.33,10.74,2.44,0.55,0.15,42.11,5.93,5.3,13.09,12.79,18.95,0.25,0.53,0.21,0.86,56.85,24.71,18.45,83.1,15.28,0.15,0.11,0.13,1.24,64.78,11.46,45.05,2.3,3.08,1.1,0.85,0.5,0.45,35.22,2.05,33.17,54.5,9.83,35.67,19.86,39.18,40.96,34.84,2.21,2.61,5.64,5.63,46.15,1.69,0.22,0.49,0.53,100,90.74,70,20.73,8.74,4.19,4.55,0.53,66.58,15.43,66.19,6.41,8.39,3.4,60.98,8.63,66.33,39.71,6.43,10.78,10.98,72.99,14.93,11.6,9.05,2.55,0.49,000000,100,51.54,42.65,5.81,97.78,50.46,41.61,5.71,2.22,1.08
21,ODISHA,370,Bargarh,00000,Bargarh,000000,0000,District - Bargarh,Rural,100,24.6,66.9,8.5,95.7,23.5,64,8.2,4.3,1.1,2.9,0.3,15.1,0.3,57,1.2,0.2,4.2,3.9,18,0.1,3.1,0.2,60.9,0.1,0.8,0.8,0,30.2,3.9,0,76.1,0.1,0.8,0.3,22.5,0.1,0,2.7,50.2,33.9,8,3,1.1,1.1,5.1,16.2,19.8,24.7,17.5,15.6,1.2,95.5,2,2.6,14.5,77.6,7.2,0.6,0.1,0,4.7,10.3,1.3,5.5,55.6,20.3,0.2,0.9,1,0.1,6.4,62.3,31.3,40.3,58.6,0.2,0.1,0.1,0.7,12.3,0.8,7.6,1.1,1.1,1.1,0.2,0.2,0.1,87.7,0.8,86.8,5.6,2.3,92,1.3,15,83.8,87.1,2.4,7.4,0.1,0.2,1.7,0.4,0.3,0.2,0.1,100,90.6,47.1,43.5,9.2,4.2,5,0.1,34.5,5.1,24.7,0.3,2.3,1.1,27.9,1,73.4,11,0.9,0.4,20.7,35.1,50,14.8,12.9,1.9,0.1,000000,100,24.6,66.9,8.5,95.7,23.5,64,8.2,4.3,1.1
21,ODISHA,370,Bargarh,00000,Bargarh,000000,0000,District - Bargarh,Total,100,26.8,65.1,8.1,95.8,25.7,62.2,7.9,4.2,1.1,2.8,0.3,14.1,0.3,55.1,1.2,0.3,4.1,4.3,20.5,0.1,2.9,0.2,58.2,0.1,0.8,0.9,0,32.2,4.7,0,72.1,0.1,0.8,0.3,26.1,0.5,0,2.7,48.8,33.9,8.6,3.4,1.2,1.3,5,15.7,19.6,24.9,17.6,15.8,1.4,92.5,4.6,2.9,14.5,77.2,7.4,0.7,0.1,0,6.3,10.5,2,5.7,51.5,21.7,0.1,1,0.9,0.2,9.9,59.6,30.4,44.7,54.2,0.2,0.1,0.1,0.7,16.1,1.1,10.8,1.2,1.3,1.1,0.3,0.2,0.2,83.9,0.9,83,9.2,2.6,88.2,1.8,17.1,81,84.1,2.3,6.9,0.2,0.6,4.5,0.8,0.3,0.2,0.2,100,91,48.9,42.1,8.8,4,4.8,0.2,36.6,5.2,28.4,0.6,2.7,1.2,30.3,1.4,73.4,12.9,1.2,1,19.9,38,48.1,13.7,12,1.7,0.1,000000,100,26.8,65.1,8.1,95.8,25.7,62.2,7.9,4.2,1.1
21,ODISHA,370,Bargarh,00000,Bargarh,000000,0000,District - Bargarh,Urban,100,48.5,46.7,4.7,96.2,46.8,44.9,4.6,3.8,1.7,1.9,0.2,3.3,0.2,37,0.8,0.5,3.7,9,45.2,0.1,0.8,0.2,31.3,0,1,2.3,0.1,52.3,12,0.1,32.2,0.1,0.9,0.6,61.9,4.2,0.1,2.1,35.6,33.9,14.3,7.5,3,3.7,4,10.3,18.5,27.3,18.1,18.4,3.5,63.5,30.7,5.9,14.1,73.2,10.3,2,0.5,0.1,21.9,12.7,9,7.2,10.7,35.6,0,1.6,0.1,1.1,44.9,33.1,22,88.4,10.4,0.1,0,0.1,0.9,54.2,3.9,43,1.9,3.4,0.5,0.6,0.4,0.5,45.8,1.2,44.6,44.6,5,50.4,7.4,38.7,53.9,54.2,1.3,1.4,0.6,5,32.3,4.5,0.1,0.2,0.3,100,95.3,67.1,28.1,4.4,2.1,2.3,0.3,57.7,6.2,65.5,3.9,6.4,2.4,55,6.1,73.5,31.9,4.4,6.6,12.3,67.1,29.8,3,2.7,0.3,0.2,000000,100,48.5,46.7,4.7,96.2,46.8,44.9,4.6,3.8,1.7
21,ODISHA,371,Jharsuguda,00000,Jharsuguda,000000,0000,District - Jharsuguda,Rural,100,22.6,71.5,5.9,95.3,21.5,68,5.7,4.7,1.1,3.5,0.2,5,0.4,72.8,1.3,0.1,0.7,9.3,10.3,0.1,1.1,0.2,68.4,0.1,2,0.6,0.1,26,1.6,0,82.1,0,0.8,0.2,16.8,0.2,0,1.3,36.4,37.4,13.6,6.6,2.3,2.5,5.2,13.7,18.3,23.9,18.1,19,1.7,94.5,3.5,2,14.5,76,8.6,0.8,0.1,0,4.1,3.3,1.4,16.6,37.9,34.2,0.5,0.4,1.4,0.2,10.5,52,37.5,44.4,53.9,0.2,0.1,0.1,1.3,9.4,0.8,7.3,0.5,0.2,0.4,0.2,0,0.1,90.6,0.9,89.7,5.8,2.1,92.1,2.9,22.9,74.2,83.1,0.9,3.5,7.8,0.4,2.8,1,0.2,0,0.1,100,92.4,57.5,34.8,7.5,4.1,3.4,0.1,50,4.7,27.7,0.4,2.4,1.3,33.9,1.1,79.7,15.7,1.4,0.8,14.4,29.7,65.2,5,4.4,0.6,0.1,000000,100,22.6,71.5,5.9,95.3,21.5,68,5.7,4.7,1.1
21,ODISHA,371,Jharsuguda,00000,Jharsuguda,000000,0000,District - Jharsuguda,Total,100,32.5,61.7,5.8,96.2,31.4,59.1,5.6,3.8,1.1,2.5,0.2,3.8,0.5,58,1.2,0.1,0.9,14.7,20.5,0.4,1,0.2,54.5,0.1,1.7,1.2,0.1,37,4.1,0.1,63.7,0.1,0.9,0.3,33.2,1.7,0.1,1.3,33.4,36.2,16.8,7.1,2.5,2.7,4.9,12.3,17.9,24.6,18.2,19.5,2.5,80,15.8,4.2,14.3,75,9.2,1.2,0.2,0.1,14.1,4.1,2.6,20.4,25.9,30.9,0.4,0.3,1,0.5,25.8,42.4,31.9,60.5,37.8,0.2,0.1,0.1,1.3,26.1,3.6,20.4,0.7,0.6,0.3,0.4,0,0.1,73.9,1,72.8,21.1,4.4,74.4,4.7,31.8,63.5,57.2,0.9,2.5,22.4,0.7,14.1,1.6,0.2,0.2,0.2,100,93.5,62.2,31.3,6.3,3.3,3,0.2,56.3,5.3,43,1.9,3.8,1.6,44.1,3.1,76,24.5,2.9,3.4,12.3,43.6,52.1,3.8,3.2,0.6,0.4,000000,100,32.5,61.7,5.8,96.2,31.4,59.1,5.6,3.8,1.1
21,ODISHA,371,Jharsuguda,00000,Jharsuguda,000000,0000,District - Jharsuguda,Urban,100,48.9,45.5,5.6,97.7,47.6,44.5,5.5,2.3,1.2,1,0.1,1.7,0.5,33.7,1.1,0.1,1.2,23.6,37.2,0.8,0.9,0.3,31.8,0.1,1.3,2.2,0.1,55.2,8.3,0.1,33.4,0.1,1.2,0.6,60.2,4.3,0.1,1.4,28.5,34.3,22,7.8,2.8,3.2,4.5,10,17.2,25.7,18.3,20.3,4,56.3,36,7.7,14,73.4,10.1,1.9,0.4,0.1,30.5,5.3,4.7,26.6,6.1,25.4,0.2,0.1,0.2,0.9,50.7,26.6,22.6,87,11.3,0.1,0.1,0.2,1.3,53.6,8.2,42,1.1,1.2,0.3,0.7,0.1,0.1,46.4,1.3,45.1,46.3,8.3,45.4,7.7,46.4,45.9,14.7,0.9,0.9,46.3,1.2,32.6,2.6,0.2,0.3,0.3,100,95.4,69.9,25.5,4.3,1.8,2.5,0.3,66.6,6.2,68.1,4.2,6,2.3,60.9,6.3,70,38.8,5.5,7.5,8.9,66.6,30.7,1.9,1.3,0.6,0.9,000000,100,48.9,45.5,5.6,97.7,47.6,44.5,5.5,2.3,1.2
21,ODISHA,372,Sambalpur,00000,Sambalpur,000000,0000,District - Sambalpur,Rural,100,22.6,69.7,7.8,96.8,21.8,67.4,7.5,3.2,0.7,2.3,0.2,14.2,0.2,58.6,9.3,0.2,0.8,10.3,6.2,0.2,3.9,0.2,57.6,1.5,2.4,0.9,0,30.9,2.5,0.1,79.6,0.1,0.6,0.1,19.2,0.4,0,2.1,34.6,39.3,13.6,6.2,2,2.1,5.4,14.3,18.5,23.8,18.3,18.4,1.4,94.3,3.1,2.5,15.4,75.9,8,0.6,0.1,0,3.5,5,1.8,20.1,37.7,27.4,0.8,2.1,1.1,0.5,10.4,54.2,35.4,35.8,62.9,0.2,0.1,0.1,1,8.6,0.6,6.3,0.5,0.5,0.3,0.1,0.1,0.1,91.4,0.8,90.6,5.5,2.1,92.4,1.8,11.8,86.4,91.4,1,1.7,1,0.4,3.1,0.8,0.4,0.1,0.2,100,91.6,60.7,31,8.2,3.8,4.3,0.2,44.2,6.9,22.2,0.4,2,1.1,28.4,1.2,70.9,11.3,1.1,0.6,22.2,35.4,51.2,13.2,10.4,2.8,0.3,000000,100,22.6,69.7,7.8,96.8,21.8,67.4,7.5,3.2,0.7
